1950-06-24;06/1950;1950;[1950, 1960[
1950-06-25;06/1950;1950;[1950, 1960[
1950-06-26;06/1950;1950;[1950, 1960[
1950-06-27;06/1950;1950;[1950, 1960[
1950-06-28;06/1950;1950;[1950, 1960[
1950-06-29;06/1950;1950;[1950, 1960[
1950-06-30;06/1950;1950;[1950, 1960[
1950-07-01;07/1950;1950;[1950, 1960[
1950-07-02;07/1950;1950;[1950, 1960[
1950-07-03;07/1950;1950;[1950, 1960[
1950-07-04;07/1950;1950;[1950, 1960[
1950-07-05;07/1950;1950;[1950, 1960[
1950-07-06;07/1950;1950;[1950, 1960[
1950-07-07;07/1950;1950;[1950, 1960[
1950-07-08;07/1950;1950;[1950, 1960[
1950-07-09;07/1950;1950;[1950, 1960[
1950-07-10;07/1950;1950;[1950, 1960[
1950-07-11;07/1950;1950;[1950, 1960[
1950-07-12;07/1950;1950;[1950, 1960[
1950-07-13;07/1950;1950;[1950, 1960[
1950-07-14;07/1950;1950;[1950, 1960[
1950-07-15;07/1950;1950;[1950, 1960[
1950-07-16;07/1950;1950;[1950, 1960[
1950-07-17;07/1950;1950;[1950, 1960[
1950-07-18;07/1950;1950;[1950, 1960[
1951-06-20;06/1951;1951;[1950, 1960[
1951-06-21;06/1951;1951;[1950, 1960[
1951-06-22;06/1951;1951;[1950, 1960[
1951-06-23;06/1951;1951;[1950, 1960[
1951-06-24;06/1951;1951;[1950, 1960[
1951-06-25;06/1951;1951;[1950, 1960[
1951-06-26;06/1951;1951;[1950, 1960[
1951-06-27;06/1951;1951;[1950, 1960[
1951-06-28;06/1951;1951;[1950, 1960[
1951-06-29;06/1951;1951;[1950, 1960[
1951-06-30;06/1951;1951;[1950, 1960[
1951-07-01;07/1951;1951;[1950, 1960[
1951-07-02;07/1951;1951;[1950, 1960[
1951-07-03;07/1951;1951;[1950, 1960[
1951-07-04;07/1951;1951;[1950, 1960[
1951-07-05;07/1951;1951;[1950, 1960[
1951-07-06;07/1951;1951;[1950, 1960[
1951-07-07;07/1951;1951;[1950, 1960[
1951-07-08;07/1951;1951;[1950, 1960[
1951-07-09;07/1951;1951;[1950, 1960[
1951-07-10;07/1951;1951;[1950, 1960[
1951-07-11;07/1951;1951;[1950, 1960[
1951-07-12;07/1951;1951;[1950, 1960[
1951-07-13;07/1951;1951;[1950, 1960[
1951-07-14;07/1951;1951;[1950, 1960[
1951-07-15;07/1951;1951;[1950, 1960[
1951-07-16;07/1951;1951;[1950, 1960[
1951-07-17;07/1951;1951;[1950, 1960[
1952-06-18;06/1952;1952;[1950, 1960[
1952-06-19;06/1952;1952;[1950, 1960[
1952-06-20;06/1952;1952;[1950, 1960[
1952-06-21;06/1952;1952;[1950, 1960[
1952-06-22;06/1952;1952;[1950, 1960[
1952-06-23;06/1952;1952;[1950, 1960[
1952-06-24;06/1952;1952;[1950, 1960[
1952-06-25;06/1952;1952;[1950, 1960[
1952-06-26;06/1952;1952;[1950, 1960[
1952-06-27;06/1952;1952;[1950, 1960[
1952-06-28;06/1952;1952;[1950, 1960[
1952-06-29;06/1952;1952;[1950, 1960[
1952-06-30;06/1952;1952;[1950, 1960[
1952-07-01;07/1952;1952;[1950, 1960[
1952-07-02;07/1952;1952;[1950, 1960[
1952-07-03;07/1952;1952;[1950, 1960[
1952-07-04;07/1952;1952;[1950, 1960[
1952-07-05;07/1952;1952;[1950, 1960[
1952-07-06;07/1952;1952;[1950, 1960[
1952-07-07;07/1952;1952;[1950, 1960[
1952-07-08;07/1952;1952;[1950, 1960[
1952-07-09;07/1952;1952;[1950, 1960[
1952-07-10;07/1952;1952;[1950, 1960[
1952-07-11;07/1952;1952;[1950, 1960[
1952-07-12;07/1952;1952;[1950, 1960[
1952-07-13;07/1952;1952;[1950, 1960[
1952-07-14;07/1952;1952;[1950, 1960[
1952-07-15;07/1952;1952;[1950, 1960[
1952-07-16;07/1952;1952;[1950, 1960[
1953-06-17;06/1953;1953;[1950, 1960[
1953-06-18;06/1953;1953;[1950, 1960[
1953-06-19;06/1953;1953;[1950, 1960[
1953-06-20;06/1953;1953;[1950, 1960[
1953-06-21;06/1953;1953;[1950, 1960[
1953-06-22;06/1953;1953;[1950, 1960[
1953-06-23;06/1953;1953;[1950, 1960[
1953-06-24;06/1953;1953;[1950, 1960[
1953-06-25;06/1953;1953;[1950, 1960[
1953-06-26;06/1953;1953;[1950, 1960[
1953-06-27;06/1953;1953;[1950, 1960[
1953-06-28;06/1953;1953;[1950, 1960[
1953-06-29;06/1953;1953;[1950, 1960[
1953-06-30;06/1953;1953;[1950, 1960[
1953-07-01;07/1953;1953;[1950, 1960[
1953-07-02;07/1953;1953;[1950, 1960[
1953-07-03;07/1953;1953;[1950, 1960[
1953-07-04;07/1953;1953;[1950, 1960[
1953-07-05;07/1953;1953;[1950, 1960[
1953-07-06;07/1953;1953;[1950, 1960[
1953-07-07;07/1953;1953;[1950, 1960[
1953-07-08;07/1953;1953;[1950, 1960[
1953-07-09;07/1953;1953;[1950, 1960[
1953-07-10;07/1953;1953;[1950, 1960[
1953-07-11;07/1953;1953;[1950, 1960[
1953-07-12;07/1953;1953;[1950, 1960[
1953-07-13;07/1953;1953;[1950, 1960[
1953-07-14;07/1953;1953;[1950, 1960[
1953-07-15;07/1953;1953;[1950, 1960[
1953-07-16;07/1953;1953;[1950, 1960[
1953-07-17;07/1953;1953;[1950, 1960[
1954-06-17;06/1954;1954;[1950, 1960[
1954-06-19;06/1954;1954;[1950, 1960[
1954-06-20;06/1954;1954;[1950, 1960[
1954-06-21;06/1954;1954;[1950, 1960[
1954-06-22;06/1954;1954;[1950, 1960[
1954-06-23;06/1954;1954;[1950, 1960[
1954-06-24;06/1954;1954;[1950, 1960[
1954-06-25;06/1954;1954;[1950, 1960[
1954-06-26;06/1954;1954;[1950, 1960[
1954-06-27;06/1954;1954;[1950, 1960[
1954-06-28;06/1954;1954;[1950, 1960[
1954-06-29;06/1954;1954;[1950, 1960[
1954-06-30;06/1954;1954;[1950, 1960[
1954-07-01;07/1954;1954;[1950, 1960[
1954-07-02;07/1954;1954;[1950, 1960[
1954-07-03;07/1954;1954;[1950, 1960[
1954-07-04;07/1954;1954;[1950, 1960[
1954-07-05;07/1954;1954;[1950, 1960[
1954-07-06;07/1954;1954;[1950, 1960[
1954-07-07;07/1954;1954;[1950, 1960[
1954-07-08;07/1954;1954;[1950, 1960[
1954-07-09;07/1954;1954;[1950, 1960[
1954-07-10;07/1954;1954;[1950, 1960[
1954-07-11;07/1954;1954;[1950, 1960[
1954-07-12;07/1954;1954;[1950, 1960[
1954-07-13;07/1954;1954;[1950, 1960[
1954-07-14;07/1954;1954;[1950, 1960[
1954-07-15;07/1954;1954;[1950, 1960[
1954-07-16;07/1954;1954;[1950, 1960[
1955-06-17;06/1955;1955;[1950, 1960[
1955-06-18;06/1955;1955;[1950, 1960[
1955-06-19;06/1955;1955;[1950, 1960[
1955-06-20;06/1955;1955;[1950, 1960[
1955-06-21;06/1955;1955;[1950, 1960[
1955-06-22;06/1955;1955;[1950, 1960[
1955-06-23;06/1955;1955;[1950, 1960[
1955-06-24;06/1955;1955;[1950, 1960[
1955-06-25;06/1955;1955;[1950, 1960[
1955-06-26;06/1955;1955;[1950, 1960[
1955-06-27;06/1955;1955;[1950, 1960[
1955-06-28;06/1955;1955;[1950, 1960[
1955-06-29;06/1955;1955;[1950, 1960[
1955-06-30;06/1955;1955;[1950, 1960[
1955-07-01;07/1955;1955;[1950, 1960[
1955-07-02;07/1955;1955;[1950, 1960[
1955-07-03;07/1955;1955;[1950, 1960[
1955-07-04;07/1955;1955;[1950, 1960[
1955-07-05;07/1955;1955;[1950, 1960[
1955-07-06;07/1955;1955;[1950, 1960[
1955-07-07;07/1955;1955;[1950, 1960[
1955-07-08;07/1955;1955;[1950, 1960[
1955-07-09;07/1955;1955;[1950, 1960[
1955-07-10;07/1955;1955;[1950, 1960[
1955-07-11;07/1955;1955;[1950, 1960[
1955-07-12;07/1955;1955;[1950, 1960[
1955-07-13;07/1955;1955;[1950, 1960[
1955-07-14;07/1955;1955;[1950, 1960[
1955-07-15;07/1955;1955;[1950, 1960[
1955-07-16;07/1955;1955;[1950, 1960[
1956-06-17;06/1956;1956;[1950, 1960[
1956-06-18;06/1956;1956;[1950, 1960[
1956-06-19;06/1956;1956;[1950, 1960[
1956-06-20;06/1956;1956;[1950, 1960[
1956-06-21;06/1956;1956;[1950, 1960[
1956-06-22;06/1956;1956;[1950, 1960[
1956-06-23;06/1956;1956;[1950, 1960[
1956-06-24;06/1956;1956;[1950, 1960[
1956-06-25;06/1956;1956;[1950, 1960[
1956-06-26;06/1956;1956;[1950, 1960[
1956-06-27;06/1956;1956;[1950, 1960[
1956-06-28;06/1956;1956;[1950, 1960[
1956-06-29;06/1956;1956;[1950, 1960[
1956-06-30;06/1956;1956;[1950, 1960[
1956-07-01;07/1956;1956;[1950, 1960[
1956-07-02;07/1956;1956;[1950, 1960[
1956-07-03;07/1956;1956;[1950, 1960[
1956-07-04;07/1956;1956;[1950, 1960[
1956-07-05;07/1956;1956;[1950, 1960[
1956-07-06;07/1956;1956;[1950, 1960[
1956-07-07;07/1956;1956;[1950, 1960[
1956-07-08;07/1956;1956;[1950, 1960[
1956-07-09;07/1956;1956;[1950, 1960[
1956-07-10;07/1956;1956;[1950, 1960[
1956-07-11;07/1956;1956;[1950, 1960[
1956-07-12;07/1956;1956;[1950, 1960[
1956-07-13;07/1956;1956;[1950, 1960[
1956-07-14;07/1956;1956;[1950, 1960[
1956-07-15;07/1956;1956;[1950, 1960[
1957-06-17;06/1957;1957;[1950, 1960[
1957-06-18;06/1957;1957;[1950, 1960[
1957-06-19;06/1957;1957;[1950, 1960[
1957-06-20;06/1957;1957;[1950, 1960[
1957-06-21;06/1957;1957;[1950, 1960[
1957-06-22;06/1957;1957;[1950, 1960[
1957-06-23;06/1957;1957;[1950, 1960[
1957-06-24;06/1957;1957;[1950, 1960[
1957-06-25;06/1957;1957;[1950, 1960[
1957-06-26;06/1957;1957;[1950, 1960[
1957-06-27;06/1957;1957;[1950, 1960[
1957-06-28;06/1957;1957;[1950, 1960[
1957-06-29;06/1957;1957;[1950, 1960[
1957-06-30;06/1957;1957;[1950, 1960[
1957-07-01;07/1957;1957;[1950, 1960[
1957-07-02;07/1957;1957;[1950, 1960[
1957-07-03;07/1957;1957;[1950, 1960[
1957-07-04;07/1957;1957;[1950, 1960[
1957-07-05;07/1957;1957;[1950, 1960[
1957-07-06;07/1957;1957;[1950, 1960[
1957-07-07;07/1957;1957;[1950, 1960[
1957-07-08;07/1957;1957;[1950, 1960[
1957-07-09;07/1957;1957;[1950, 1960[
1957-07-10;07/1957;1957;[1950, 1960[
1957-07-11;07/1957;1957;[1950, 1960[
1957-07-12;07/1957;1957;[1950, 1960[
1957-07-13;07/1957;1957;[1950, 1960[
1957-07-14;07/1957;1957;[1950, 1960[
1957-07-15;07/1957;1957;[1950, 1960[
1957-07-16;07/1957;1957;[1950, 1960[
1958-06-17;06/1958;1958;[1950, 1960[
1958-06-18;06/1958;1958;[1950, 1960[
1958-06-19;06/1958;1958;[1950, 1960[
1958-06-20;06/1958;1958;[1950, 1960[
1958-06-21;06/1958;1958;[1950, 1960[
1958-06-22;06/1958;1958;[1950, 1960[
1958-06-23;06/1958;1958;[1950, 1960[
1958-06-24;06/1958;1958;[1950, 1960[
1958-06-25;06/1958;1958;[1950, 1960[
1958-06-26;06/1958;1958;[1950, 1960[
1958-06-27;06/1958;1958;[1950, 1960[
1958-06-28;06/1958;1958;[1950, 1960[
1958-06-29;06/1958;1958;[1950, 1960[
1958-06-30;06/1958;1958;[1950, 1960[
1958-07-01;07/1958;1958;[1950, 1960[
1958-07-02;07/1958;1958;[1950, 1960[
1958-07-03;07/1958;1958;[1950, 1960[
1958-07-04;07/1958;1958;[1950, 1960[
1958-07-05;07/1958;1958;[1950, 1960[
1958-07-06;07/1958;1958;[1950, 1960[
1958-07-07;07/1958;1958;[1950, 1960[
1958-07-08;07/1958;1958;[1950, 1960[
1958-07-09;07/1958;1958;[1950, 1960[
1958-07-10;07/1958;1958;[1950, 1960[
1958-07-11;07/1958;1958;[1950, 1960[
1958-07-12;07/1958;1958;[1950, 1960[
1958-07-13;07/1958;1958;[1950, 1960[
1958-07-14;07/1958;1958;[1950, 1960[
1958-07-15;07/1958;1958;[1950, 1960[
1958-07-16;07/1958;1958;[1950, 1960[
1959-06-17;06/1959;1959;[1950, 1960[
1959-06-18;06/1959;1959;[1950, 1960[
1959-06-19;06/1959;1959;[1950, 1960[
1959-06-20;06/1959;1959;[1950, 1960[
1959-06-21;06/1959;1959;[1950, 1960[
1959-06-22;06/1959;1959;[1950, 1960[
1959-06-23;06/1959;1959;[1950, 1960[
1959-06-24;06/1959;1959;[1950, 1960[
1959-06-25;06/1959;1959;[1950, 1960[
1959-06-26;06/1959;1959;[1950, 1960[
1959-06-27;06/1959;1959;[1950, 1960[
1959-06-28;06/1959;1959;[1950, 1960[
1959-06-29;06/1959;1959;[1950, 1960[
1959-06-30;06/1959;1959;[1950, 1960[
1959-07-01;07/1959;1959;[1950, 1960[
1959-07-02;07/1959;1959;[1950, 1960[
1959-07-03;07/1959;1959;[1950, 1960[
1959-07-04;07/1959;1959;[1950, 1960[
1959-07-05;07/1959;1959;[1950, 1960[
1959-07-06;07/1959;1959;[1950, 1960[
1959-07-07;07/1959;1959;[1950, 1960[
1959-07-08;07/1959;1959;[1950, 1960[
1959-07-09;07/1959;1959;[1950, 1960[
1959-07-10;07/1959;1959;[1950, 1960[
1959-07-11;07/1959;1959;[1950, 1960[
1959-07-12;07/1959;1959;[1950, 1960[
1959-07-13;07/1959;1959;[1950, 1960[
1959-07-14;07/1959;1959;[1950, 1960[
1959-07-15;07/1959;1959;[1950, 1960[
1960-06-15;06/1960;1960;[1960, 1970[
1960-06-16;06/1960;1960;[1960, 1970[
1960-06-17;06/1960;1960;[1960, 1970[
1960-06-18;06/1960;1960;[1960, 1970[
1960-06-19;06/1960;1960;[1960, 1970[
1960-06-20;06/1960;1960;[1960, 1970[
1960-06-21;06/1960;1960;[1960, 1970[
1960-06-22;06/1960;1960;[1960, 1970[
1960-06-23;06/1960;1960;[1960, 1970[
1960-06-24;06/1960;1960;[1960, 1970[
1960-06-25;06/1960;1960;[1960, 1970[
1960-06-26;06/1960;1960;[1960, 1970[
1960-06-27;06/1960;1960;[1960, 1970[
1960-06-28;06/1960;1960;[1960, 1970[
1960-06-29;06/1960;1960;[1960, 1970[
1960-06-30;06/1960;1960;[1960, 1970[
1960-07-01;07/1960;1960;[1960, 1970[
1960-07-02;07/1960;1960;[1960, 1970[
1960-07-03;07/1960;1960;[1960, 1970[
1960-07-04;07/1960;1960;[1960, 1970[
1960-07-05;07/1960;1960;[1960, 1970[
1960-07-06;07/1960;1960;[1960, 1970[
1960-07-07;07/1960;1960;[1960, 1970[
1960-07-08;07/1960;1960;[1960, 1970[
1960-07-09;07/1960;1960;[1960, 1970[
1960-07-10;07/1960;1960;[1960, 1970[
1960-07-11;07/1960;1960;[1960, 1970[
1960-07-12;07/1960;1960;[1960, 1970[
1960-07-13;07/1960;1960;[1960, 1970[
1960-07-14;07/1960;1960;[1960, 1970[
1960-07-15;07/1960;1960;[1960, 1970[
1961-06-15;06/1961;1961;[1960, 1970[
1961-06-18;06/1961;1961;[1960, 1970[
1961-06-19;06/1961;1961;[1960, 1970[
1961-06-20;06/1961;1961;[1960, 1970[
1961-06-21;06/1961;1961;[1960, 1970[
1961-06-22;06/1961;1961;[1960, 1970[
1961-06-23;06/1961;1961;[1960, 1970[
1961-06-24;06/1961;1961;[1960, 1970[
1961-06-25;06/1961;1961;[1960, 1970[
1961-06-26;06/1961;1961;[1960, 1970[
1961-06-27;06/1961;1961;[1960, 1970[
1961-06-28;06/1961;1961;[1960, 1970[
1961-06-29;06/1961;1961;[1960, 1970[
1961-06-30;06/1961;1961;[1960, 1970[
1961-07-01;07/1961;1961;[1960, 1970[
1961-07-02;07/1961;1961;[1960, 1970[
1961-07-03;07/1961;1961;[1960, 1970[
1961-07-04;07/1961;1961;[1960, 1970[
1961-07-05;07/1961;1961;[1960, 1970[
1961-07-06;07/1961;1961;[1960, 1970[
1961-07-07;07/1961;1961;[1960, 1970[
1961-07-08;07/1961;1961;[1960, 1970[
1961-07-09;07/1961;1961;[1960, 1970[
1961-07-10;07/1961;1961;[1960, 1970[
1961-07-11;07/1961;1961;[1960, 1970[
1961-07-12;07/1961;1961;[1960, 1970[
1961-07-13;07/1961;1961;[1960, 1970[
1961-07-14;07/1961;1961;[1960, 1970[
1961-07-15;07/1961;1961;[1960, 1970[
1962-06-15;06/1962;1962;[1960, 1970[
1962-06-16;06/1962;1962;[1960, 1970[
1962-06-17;06/1962;1962;[1960, 1970[
1962-06-18;06/1962;1962;[1960, 1970[
1962-06-19;06/1962;1962;[1960, 1970[
1962-06-20;06/1962;1962;[1960, 1970[
1962-06-21;06/1962;1962;[1960, 1970[
1962-06-22;06/1962;1962;[1960, 1970[
1962-06-23;06/1962;1962;[1960, 1970[
1962-06-24;06/1962;1962;[1960, 1970[
1962-06-25;06/1962;1962;[1960, 1970[
1962-06-26;06/1962;1962;[1960, 1970[
1962-06-27;06/1962;1962;[1960, 1970[
1962-06-28;06/1962;1962;[1960, 1970[
1962-06-29;06/1962;1962;[1960, 1970[
1962-06-30;06/1962;1962;[1960, 1970[
1962-07-01;07/1962;1962;[1960, 1970[
1962-07-02;07/1962;1962;[1960, 1970[
1962-07-03;07/1962;1962;[1960, 1970[
1962-07-04;07/1962;1962;[1960, 1970[
1962-07-05;07/1962;1962;[1960, 1970[
1962-07-06;07/1962;1962;[1960, 1970[
1962-07-07;07/1962;1962;[1960, 1970[
1962-07-08;07/1962;1962;[1960, 1970[
1962-07-09;07/1962;1962;[1960, 1970[
1962-07-10;07/1962;1962;[1960, 1970[
1962-07-11;07/1962;1962;[1960, 1970[
1962-07-12;07/1962;1962;[1960, 1970[
1962-07-13;07/1962;1962;[1960, 1970[
1963-06-15;06/1963;1963;[1960, 1970[
1963-06-16;06/1963;1963;[1960, 1970[
1963-06-17;06/1963;1963;[1960, 1970[
1963-06-18;06/1963;1963;[1960, 1970[
1963-06-19;06/1963;1963;[1960, 1970[
1963-06-20;06/1963;1963;[1960, 1970[
1963-06-21;06/1963;1963;[1960, 1970[
1963-06-22;06/1963;1963;[1960, 1970[
1963-06-23;06/1963;1963;[1960, 1970[
1963-06-24;06/1963;1963;[1960, 1970[
1963-06-25;06/1963;1963;[1960, 1970[
1963-06-26;06/1963;1963;[1960, 1970[
1963-06-27;06/1963;1963;[1960, 1970[
1963-06-28;06/1963;1963;[1960, 1970[
1963-06-29;06/1963;1963;[1960, 1970[
1963-06-30;06/1963;1963;[1960, 1970[
1963-07-01;07/1963;1963;[1960, 1970[
1963-07-02;07/1963;1963;[1960, 1970[
1963-07-03;07/1963;1963;[1960, 1970[
1963-07-04;07/1963;1963;[1960, 1970[
1963-07-05;07/1963;1963;[1960, 1970[
1963-07-06;07/1963;1963;[1960, 1970[
1963-07-07;07/1963;1963;[1960, 1970[
1963-07-08;07/1963;1963;[1960, 1970[
1963-07-09;07/1963;1963;[1960, 1970[
1963-07-10;07/1963;1963;[1960, 1970[
1963-07-11;07/1963;1963;[1960, 1970[
1963-07-12;07/1963;1963;[1960, 1970[
1963-07-13;07/1963;1963;[1960, 1970[
1963-07-14;07/1963;1963;[1960, 1970[
1964-06-14;06/1964;1964;[1960, 1970[
1964-06-15;06/1964;1964;[1960, 1970[
1964-06-16;06/1964;1964;[1960, 1970[
1964-06-17;06/1964;1964;[1960, 1970[
1964-06-18;06/1964;1964;[1960, 1970[
1964-06-19;06/1964;1964;[1960, 1970[
1964-06-20;06/1964;1964;[1960, 1970[
1964-06-21;06/1964;1964;[1960, 1970[
1964-06-22;06/1964;1964;[1960, 1970[
1964-06-23;06/1964;1964;[1960, 1970[
1964-06-24;06/1964;1964;[1960, 1970[
1964-06-25;06/1964;1964;[1960, 1970[
1964-06-26;06/1964;1964;[1960, 1970[
1964-06-27;06/1964;1964;[1960, 1970[
1964-06-28;06/1964;1964;[1960, 1970[
1964-06-29;06/1964;1964;[1960, 1970[
1964-06-30;06/1964;1964;[1960, 1970[
1964-07-01;07/1964;1964;[1960, 1970[
1964-07-02;07/1964;1964;[1960, 1970[
1964-07-03;07/1964;1964;[1960, 1970[
1964-07-04;07/1964;1964;[1960, 1970[
1964-07-05;07/1964;1964;[1960, 1970[
1964-07-06;07/1964;1964;[1960, 1970[
1964-07-07;07/1964;1964;[1960, 1970[
1964-07-08;07/1964;1964;[1960, 1970[
1964-07-09;07/1964;1964;[1960, 1970[
1964-07-10;07/1964;1964;[1960, 1970[
1964-07-11;07/1964;1964;[1960, 1970[
1964-07-12;07/1964;1964;[1960, 1970[
1964-07-13;07/1964;1964;[1960, 1970[
1965-06-14;06/1965;1965;[1960, 1970[
1965-06-15;06/1965;1965;[1960, 1970[
1965-06-16;06/1965;1965;[1960, 1970[
1965-06-17;06/1965;1965;[1960, 1970[
1965-06-18;06/1965;1965;[1960, 1970[
1965-06-19;06/1965;1965;[1960, 1970[
1965-06-20;06/1965;1965;[1960, 1970[
1965-06-21;06/1965;1965;[1960, 1970[
1965-06-22;06/1965;1965;[1960, 1970[
1965-06-23;06/1965;1965;[1960, 1970[
1965-06-24;06/1965;1965;[1960, 1970[
1965-06-25;06/1965;1965;[1960, 1970[
1965-06-26;06/1965;1965;[1960, 1970[
1965-06-27;06/1965;1965;[1960, 1970[
1965-06-28;06/1965;1965;[1960, 1970[
1965-06-29;06/1965;1965;[1960, 1970[
1965-06-30;06/1965;1965;[1960, 1970[
1965-07-01;07/1965;1965;[1960, 1970[
1965-07-02;07/1965;1965;[1960, 1970[
1965-07-03;07/1965;1965;[1960, 1970[
1965-07-04;07/1965;1965;[1960, 1970[
1965-07-05;07/1965;1965;[1960, 1970[
1965-07-06;07/1965;1965;[1960, 1970[
1965-07-07;07/1965;1965;[1960, 1970[
1965-07-08;07/1965;1965;[1960, 1970[
1965-07-09;07/1965;1965;[1960, 1970[
1965-07-10;07/1965;1965;[1960, 1970[
1965-07-11;07/1965;1965;[1960, 1970[
1965-07-12;07/1965;1965;[1960, 1970[
1965-07-13;07/1965;1965;[1960, 1970[
1965-07-14;07/1965;1965;[1960, 1970[
1966-06-14;06/1966;1966;[1960, 1970[
1966-06-15;06/1966;1966;[1960, 1970[
1966-06-16;06/1966;1966;[1960, 1970[
1966-06-17;06/1966;1966;[1960, 1970[
1966-06-18;06/1966;1966;[1960, 1970[
1966-06-19;06/1966;1966;[1960, 1970[
1966-06-20;06/1966;1966;[1960, 1970[
1966-06-21;06/1966;1966;[1960, 1970[
1966-06-22;06/1966;1966;[1960, 1970[
1966-06-23;06/1966;1966;[1960, 1970[
1966-06-24;06/1966;1966;[1960, 1970[
1966-06-25;06/1966;1966;[1960, 1970[
1966-06-26;06/1966;1966;[1960, 1970[
1966-06-27;06/1966;1966;[1960, 1970[
1966-06-28;06/1966;1966;[1960, 1970[
1966-06-29;06/1966;1966;[1960, 1970[
1966-06-30;06/1966;1966;[1960, 1970[
1966-07-01;07/1966;1966;[1960, 1970[
1966-07-02;07/1966;1966;[1960, 1970[
1966-07-03;07/1966;1966;[1960, 1970[
1966-07-04;07/1966;1966;[1960, 1970[
1966-07-05;07/1966;1966;[1960, 1970[
1966-07-06;07/1966;1966;[1960, 1970[
1966-07-07;07/1966;1966;[1960, 1970[
1966-07-08;07/1966;1966;[1960, 1970[
1966-07-09;07/1966;1966;[1960, 1970[
1966-07-10;07/1966;1966;[1960, 1970[
1966-07-11;07/1966;1966;[1960, 1970[
1966-07-12;07/1966;1966;[1960, 1970[
1966-07-13;07/1966;1966;[1960, 1970[
1966-07-14;07/1966;1966;[1960, 1970[
1967-06-15;06/1967;1967;[1960, 1970[
1967-06-16;06/1967;1967;[1960, 1970[
1967-06-17;06/1967;1967;[1960, 1970[
1967-06-18;06/1967;1967;[1960, 1970[
1967-06-19;06/1967;1967;[1960, 1970[
1967-06-20;06/1967;1967;[1960, 1970[
1967-06-21;06/1967;1967;[1960, 1970[
1967-06-22;06/1967;1967;[1960, 1970[
1967-06-23;06/1967;1967;[1960, 1970[
1967-06-24;06/1967;1967;[1960, 1970[
1967-06-25;06/1967;1967;[1960, 1970[
1967-06-26;06/1967;1967;[1960, 1970[
1967-06-27;06/1967;1967;[1960, 1970[
1967-06-28;06/1967;1967;[1960, 1970[
1967-06-29;06/1967;1967;[1960, 1970[
1967-06-30;06/1967;1967;[1960, 1970[
1967-07-01;07/1967;1967;[1960, 1970[
1967-07-02;07/1967;1967;[1960, 1970[
1967-07-03;07/1967;1967;[1960, 1970[
1967-07-04;07/1967;1967;[1960, 1970[
1967-07-05;07/1967;1967;[1960, 1970[
1967-07-06;07/1967;1967;[1960, 1970[
1967-07-07;07/1967;1967;[1960, 1970[
1967-07-08;07/1967;1967;[1960, 1970[
1967-07-09;07/1967;1967;[1960, 1970[
1967-07-10;07/1967;1967;[1960, 1970[
1967-07-11;07/1967;1967;[1960, 1970[
1967-07-12;07/1967;1967;[1960, 1970[
1967-07-13;07/1967;1967;[1960, 1970[
1967-07-14;07/1967;1967;[1960, 1970[
1968-06-13;06/1968;1968;[1960, 1970[
1968-06-14;06/1968;1968;[1960, 1970[
1968-06-15;06/1968;1968;[1960, 1970[
1968-06-16;06/1968;1968;[1960, 1970[
1968-06-17;06/1968;1968;[1960, 1970[
1968-06-18;06/1968;1968;[1960, 1970[
1968-06-19;06/1968;1968;[1960, 1970[
1968-06-20;06/1968;1968;[1960, 1970[
1968-06-21;06/1968;1968;[1960, 1970[
1968-06-22;06/1968;1968;[1960, 1970[
1968-06-23;06/1968;1968;[1960, 1970[
1968-06-24;06/1968;1968;[1960, 1970[
1968-06-25;06/1968;1968;[1960, 1970[
1968-06-26;06/1968;1968;[1960, 1970[
1968-06-27;06/1968;1968;[1960, 1970[
1968-06-28;06/1968;1968;[1960, 1970[
1968-06-29;06/1968;1968;[1960, 1970[
1968-06-30;06/1968;1968;[1960, 1970[
1968-07-01;07/1968;1968;[1960, 1970[
1968-07-02;07/1968;1968;[1960, 1970[
1968-07-03;07/1968;1968;[1960, 1970[
1968-07-04;07/1968;1968;[1960, 1970[
1968-07-05;07/1968;1968;[1960, 1970[
1968-07-06;07/1968;1968;[1960, 1970[
1968-07-07;07/1968;1968;[1960, 1970[
1968-07-08;07/1968;1968;[1960, 1970[
1968-07-09;07/1968;1968;[1960, 1970[
1968-07-10;07/1968;1968;[1960, 1970[
1968-07-11;07/1968;1968;[1960, 1970[
1968-07-12;07/1968;1968;[1960, 1970[
1968-07-13;07/1968;1968;[1960, 1970[
1969-06-14;06/1969;1969;[1960, 1970[
1969-06-15;06/1969;1969;[1960, 1970[
1969-06-16;06/1969;1969;[1960, 1970[
1969-06-17;06/1969;1969;[1960, 1970[
1969-06-18;06/1969;1969;[1960, 1970[
1969-06-19;06/1969;1969;[1960, 1970[
1969-06-20;06/1969;1969;[1960, 1970[
1969-06-21;06/1969;1969;[1960, 1970[
1969-06-22;06/1969;1969;[1960, 1970[
1969-06-23;06/1969;1969;[1960, 1970[
1969-06-24;06/1969;1969;[1960, 1970[
1969-06-25;06/1969;1969;[1960, 1970[
1969-06-26;06/1969;1969;[1960, 1970[
1969-06-27;06/1969;1969;[1960, 1970[
1969-06-28;06/1969;1969;[1960, 1970[
1969-06-29;06/1969;1969;[1960, 1970[
1969-06-30;06/1969;1969;[1960, 1970[
1969-07-01;07/1969;1969;[1960, 1970[
1969-07-02;07/1969;1969;[1960, 1970[
1969-07-03;07/1969;1969;[1960, 1970[
1969-07-04;07/1969;1969;[1960, 1970[
