sex;age;race;marital-status;education;native-country;workclass;occupation;salary-class
Male;40-49;White;Married-civ-spouse;Assoc-voc;United-States;Local-gov;Exec-managerial;>50K
Female;30-39;White;Separated;Bachelors;United-States;Private;Prof-specialty;>50K
Male;30-39;White;Married-civ-spouse;Assoc-voc;United-States;Private;Craft-repair;<=50K
Male;30-39;White;Married-civ-spouse;HS-grad;United-States;Private;Machine-op-inspct;<=50K
Male;30-39;Black;Married-civ-spouse;HS-grad;United-States;Private;Machine-op-inspct;<=50K
Male;30-39;White;Separated;Prof-school;United-States;Private;Prof-specialty;>50K
Male;30-39;White;Married-civ-spouse;Some-college;United-States;Self-emp-not-inc;Craft-repair;<=50K
Female;30-39;White;Divorced;Bachelors;United-States;Private;Exec-managerial;<=50K
Female;40-49;White;Married-civ-spouse;HS-grad;United-States;Self-emp-not-inc;Machine-op-inspct;>50K
Male;30-39;White;Married-civ-spouse;Masters;United-States;Private;Prof-specialty;>50K
Female;40-49;White;Divorced;Some-college;United-States;Private;Adm-clerical;<=50K
Female;30-39;Black;Never-married;HS-grad;Germany;Self-emp-not-inc;Sales;<=50K
Male;30-39;White;Married-civ-spouse;11th;United-States;Private;Adm-clerical;<=50K
Male;20-29;Black;Married-civ-spouse;Some-college;United-States;Private;Other-service;<=50K
Female;10-19;White;Never-married;HS-grad;United-States;Private;Other-service;<=50K
Male;10-19;Black;Never-married;HS-grad;United-States;Private;Handlers-cleaners;<=50K
Male;40-49;White;Married-civ-spouse;Bachelors;United-States;Self-emp-inc;Sales;<=50K
Male;40-49;White;Married-civ-spouse;HS-grad;United-States;State-gov;Adm-clerical;<=50K
Female;10-19;White;Never-married;Some-college;United-States;Private;Adm-clerical;<=50K
Female;40-49;White;Divorced;HS-grad;United-States;Private;Other-service;<=50K
Male;40-49;White;Married-civ-spouse;Some-college;United-States;Private;Sales;>50K
Male;30-39;Asian-Pac-Islander;Married-civ-spouse;7th-8th;Cambodia;Private;Other-service;<=50K
Male;30-39;White;Married-civ-spouse;HS-grad;United-States;Private;Craft-repair;>50K
Female;10-19;Other;Never-married;Some-college;United-States;Private;Sales;<=50K
Female;30-39;White;Separated;Some-college;United-States;Private;Adm-clerical;<=50K
Female;20-29;White;Married-civ-spouse;HS-grad;United-States;Private;Adm-clerical;<=50K
Male;20-29;White;Never-married;Some-college;Cuba;Private;Handlers-cleaners;<=50K
Female;30-39;White;Divorced;10th;United-States;Private;Other-service;<=50K
Male;40-49;White;Married-civ-spouse;Some-college;United-States;State-gov;Craft-repair;>50K
Male;40-49;Black;Married-civ-spouse;Some-college;United-States;Private;Craft-repair;>50K
Male;20-29;Asian-Pac-Islander;Never-married;HS-grad;United-States;Private;Adm-clerical;<=50K
Male;50-59;White;Married-civ-spouse;HS-grad;United-States;Self-emp-not-inc;Craft-repair;>50K
Male;40-49;White;Married-civ-spouse;Bachelors;United-States;Private;Exec-managerial;>50K
Female;40-49;White;Separated;Bachelors;United-States;Private;Exec-managerial;<=50K
Female;40-49;White;Divorced;HS-grad;United-States;Private;Other-service;<=50K
Female;20-29;White;Married-civ-spouse;Masters;United-States;Private;Exec-managerial;>50K
Male;30-39;White;Never-married;Bachelors;United-States;Private;Sales;<=50K
Female;30-39;White;Divorced;Bachelors;United-States;Private;Prof-specialty;>50K
Male;30-39;White;Married-civ-spouse;HS-grad;United-States;Federal-gov;Adm-clerical;<=50K
Female;20-29;White;Divorced;Some-college;United-States;Private;Prof-specialty;<=50K
Male;40-49;White;Never-married;Some-college;United-States;Self-emp-inc;Sales;<=50K
Female;40-49;Black;Separated;11th;United-States;Private;Other-service;<=50K
Male;50-59;Black;Married-civ-spouse;Bachelors;United-States;Private;Exec-managerial;>50K
Female;50-59;White;Widowed;Some-college;United-States;Private;Adm-clerical;<=50K
Male;40-49;White;Married-civ-spouse;Bachelors;United-States;Self-emp-not-inc;Farming-fishing;<=50K
Male;40-49;White;Married-civ-spouse;Assoc-voc;United-States;Self-emp-inc;Exec-managerial;>50K
Female;50-59;White;Divorced;Doctorate;United-States;Private;Craft-repair;>50K
Female;30-39;White;Never-married;Some-college;United-States;Private;Craft-repair;<=50K
Male;20-29;White;Never-married;Some-college;United-States;Private;Other-service;<=50K
Female;30-39;Black;Never-married;Assoc-voc;United-States;Private;Prof-specialty;<=50K
Male;40-49;White;Married-AF-spouse;HS-grad;United-States;Self-emp-not-inc;Craft-repair;<=50K
Male;60-69;White;Divorced;Masters;United-States;Self-emp-not-inc;Prof-specialty;<=50K
Male;60-69;White;Married-civ-spouse;Bachelors;United-States;Private;Exec-managerial;>50K
Male;50-59;White;Married-civ-spouse;HS-grad;United-States;Private;Exec-managerial;>50K
Female;30-39;White;Never-married;HS-grad;Poland;Private;Sales;<=50K
Male;40-49;White;Married-civ-spouse;HS-grad;United-States;Private;Prof-specialty;<=50K
Male;30-39;White;Married-civ-spouse;Bachelors;United-States;Federal-gov;Sales;>50K
Male;50-59;White;Married-civ-spouse;7th-8th;United-States;Private;Transport-moving;<=50K
Female;40-49;White;Divorced;Assoc-acdm;United-States;Private;Prof-specialty;<=50K
Female;20-29;White;Married-civ-spouse;Assoc-acdm;Thailand;Private;Exec-managerial;>50K
Male;30-39;White;Married-civ-spouse;9th;United-States;Private;Craft-repair;<=50K
Female;40-49;Black;Never-married;11th;United-States;Federal-gov;Sales;<=50K
Male;20-29;Asian-Pac-Islander;Never-married;HS-grad;Philippines;Private;Machine-op-inspct;<=50K
Male;40-49;White;Married-civ-spouse;HS-grad;United-States;Private;Exec-managerial;<=50K
Male;30-39;White;Divorced;9th;United-States;Private;Machine-op-inspct;<=50K
Male;40-49;White;Never-married;Some-college;United-States;Self-emp-not-inc;Adm-clerical;<=50K
Male;20-29;White;Never-married;7th-8th;United-States;Private;Other-service;<=50K
Male;30-39;White;Married-civ-spouse;Bachelors;United-States;Federal-gov;Exec-managerial;>50K
Male;20-29;Black;Married-civ-spouse;Some-college;United-States;Private;Machine-op-inspct;<=50K
Male;60-69;Asian-Pac-Islander;Married-civ-spouse;HS-grad;South;Self-emp-not-inc;Sales;<=50K
Male;40-49;Black;Divorced;Bachelors;United-States;Private;Sales;<=50K
Male;40-49;White;Married-civ-spouse;Assoc-voc;Germany;Private;Prof-specialty;>50K
Male;10-19;Asian-Pac-Islander;Never-married;HS-grad;United-States;Private;Other-service;<=50K
Male;10-19;White;Never-married;11th;United-States;Private;Handlers-cleaners;<=50K
Female;40-49;White;Married-civ-spouse;Assoc-acdm;United-States;Self-emp-not-inc;Other-service;<=50K
Male;50-59;White;Married-civ-spouse;Assoc-voc;United-States;Private;Sales;<=50K
Male;30-39;White;Married-civ-spouse;HS-grad;United-States;State-gov;Protective-serv;>50K
Male;20-29;Asian-Pac-Islander;Never-married;Masters;China;State-gov;Prof-specialty;<=50K
Male;40-49;White;Married-civ-spouse;HS-grad;United-States;Self-emp-inc;Farming-fishing;<=50K
Male;40-49;White;Married-civ-spouse;HS-grad;United-States;State-gov;Craft-repair;<=50K
Male;20-29;White;Divorced;Some-college;United-States;Private;Adm-clerical;<=50K
Male;40-49;White;Married-civ-spouse;HS-grad;United-States;Private;Exec-managerial;<=50K
Male;20-29;White;Never-married;Preschool;Mexico;Private;Farming-fishing;<=50K
Female;20-29;White;Never-married;Prof-school;United-States;Private;Prof-specialty;<=50K
Male;10-19;White;Never-married;HS-grad;United-States;Private;Craft-repair;<=50K
Male;30-39;White;Married-civ-spouse;Some-college;United-States;Private;Other-service;<=50K
Male;50-59;White;Married-civ-spouse;Masters;United-States;Private;Sales;>50K
Male;30-39;White;Divorced;Assoc-voc;United-States;Private;Machine-op-inspct;<=50K
Male;20-29;White;Divorced;Assoc-voc;United-States;Private;Exec-managerial;<=50K
Female;50-59;Amer-Indian-Eskimo;Never-married;Bachelors;United-States;Federal-gov;Prof-specialty;<=50K
Female;30-39;White;Divorced;HS-grad;United-States;Private;Transport-moving;<=50K
Male;50-59;White;Married-civ-spouse;Masters;United-States;Private;Exec-managerial;>50K
Female;40-49;White;Divorced;HS-grad;United-States;Private;Exec-managerial;<=50K
Male;20-29;White;Divorced;HS-grad;United-States;Private;Machine-op-inspct;<=50K
Male;10-19;White;Never-married;10th;United-States;State-gov;Farming-fishing;<=50K
Female;20-29;White;Never-married;HS-grad;United-States;Private;Other-service;<=50K
Female;30-39;White;Married-civ-spouse;Masters;United-States;Private;Prof-specialty;>50K
Male;30-39;Black;Divorced;Some-college;Nicaragua;Private;Handlers-cleaners;<=50K
Female;30-39;White;Never-married;HS-grad;United-States;Private;Machine-op-inspct;<=50K
Male;40-49;White;Married-civ-spouse;HS-grad;United-States;Self-emp-not-inc;Prof-specialty;>50K
Female;30-39;White;Divorced;Some-college;United-States;Local-gov;Adm-clerical;<=50K
Female;30-39;White;Married-civ-spouse;Masters;United-States;Private;Exec-managerial;>50K
Male;30-39;White;Married-civ-spouse;Prof-school;United-States;Self-emp-inc;Prof-specialty;>50K
Female;20-29;White;Never-married;Some-college;United-States;Private;Other-service;<=50K
Male;40-49;White;Divorced;Some-college;United-States;Federal-gov;Adm-clerical;<=50K
Male;20-29;White;Divorced;11th;United-States;Private;Handlers-cleaners;<=50K
Female;10-19;White;Divorced;12th;United-States;Private;Other-service;<=50K
Male;40-49;White;Married-civ-spouse;HS-grad;Peru;Private;Craft-repair;<=50K
Female;20-29;White;Never-married;HS-grad;United-States;Private;Sales;<=50K
Male;40-49;Asian-Pac-Islander;Married-civ-spouse;7th-8th;China;Private;Other-service;<=50K
Male;30-39;White;Married-civ-spouse;HS-grad;United-States;Private;Prof-specialty;>50K
Male;30-39;Black;Never-married;Assoc-voc;United-States;Private;Handlers-cleaners;<=50K
Male;20-29;Black;Separated;HS-grad;United-States;Private;Other-service;<=50K
Male;40-49;White;Separated;Bachelors;United-States;Self-emp-not-inc;Craft-repair;<=50K
Male;30-39;White;Married-civ-spouse;Prof-school;United-States;Self-emp-not-inc;Prof-specialty;>50K
Female;40-49;White;Divorced;Bachelors;United-States;Private;Exec-managerial;<=50K
Male;30-39;White;Married-civ-spouse;HS-grad;Mexico;Self-emp-not-inc;Transport-moving;>50K
Male;40-49;White;Married-civ-spouse;10th;United-States;Private;Machine-op-inspct;<=50K
Male;30-39;White;Married-civ-spouse;Bachelors;United-States;Private;Exec-managerial;>50K
Male;20-29;Asian-Pac-Islander;Never-married;Some-college;United-States;Private;Sales;<=50K
Male;20-29;White;Married-civ-spouse;11th;United-States;Private;Transport-moving;<=50K
Male;30-39;Other;Never-married;Prof-school;India;Private;Prof-specialty;>50K
Male;50-59;White;Never-married;Bachelors;United-States;Self-emp-not-inc;Sales;>50K
Male;20-29;White;Never-married;Doctorate;United-States;Private;Prof-specialty;<=50K
Female;20-29;White;Never-married;Bachelors;United-States;Private;Adm-clerical;<=50K
Female;50-59;White;Never-married;HS-grad;United-States;Private;Exec-managerial;<=50K
Female;10-19;White;Never-married;11th;United-States;Private;Sales;<=50K
Female;50-59;White;Divorced;HS-grad;United-States;Local-gov;Adm-clerical;<=50K
Female;30-39;White;Never-married;HS-grad;United-States;Private;Other-service;<=50K
Male;20-29;White;Married-civ-spouse;10th;United-States;Private;Transport-moving;<=50K
Female;30-39;Black;Never-married;Assoc-acdm;United-States;State-gov;Adm-clerical;<=50K
Male;20-29;White;Never-married;Some-college;United-States;Private;Sales;<=50K
Male;10-19;White;Never-married;HS-grad;United-States;Private;Transport-moving;<=50K
Male;10-19;White;Never-married;Assoc-voc;United-States;Self-emp-not-inc;Farming-fishing;<=50K
Male;50-59;White;Divorced;HS-grad;United-States;Self-emp-not-inc;Sales;<=50K
Male;30-39;White;Married-civ-spouse;Bachelors;United-States;Local-gov;Prof-specialty;>50K
Female;20-29;White;Separated;HS-grad;United-States;Private;Other-service;<=50K
Female;10-19;White;Never-married;Some-college;United-States;Private;Sales;<=50K
Female;30-39;White;Married-civ-spouse;Bachelors;United-States;Local-gov;Prof-specialty;<=50K
Male;10-19;White;Never-married;HS-grad;United-States;Private;Handlers-cleaners;<=50K
Female;30-39;White;Married-civ-spouse;Bachelors;United-States;Private;Prof-specialty;>50K
Female;20-29;White;Married-civ-spouse;HS-grad;United-States;Private;Machine-op-inspct;<=50K
Female;20-29;White;Never-married;Bachelors;United-States;Private;Adm-clerical;<=50K
Male;20-29;Amer-Indian-Eskimo;Never-married;10th;United-States;Private;Transport-moving;<=50K
Male;40-49;White;Married-civ-spouse;Prof-school;United-States;Private;Prof-specialty;>50K
Male;40-49;White;Married-civ-spouse;HS-grad;United-States;Private;Exec-managerial;>50K
Male;40-49;Asian-Pac-Islander;Married-civ-spouse;Bachelors;Japan;Private;Exec-managerial;>50K
Male;40-49;White;Married-civ-spouse;Bachelors;United-States;Private;Sales;<=50K
Male;30-39;White;Married-civ-spouse;Some-college;United-States;Self-emp-not-inc;Sales;<=50K
Female;30-39;Amer-Indian-Eskimo;Divorced;HS-grad;United-States;Private;Other-service;<=50K
Female;50-59;White;Married-civ-spouse;HS-grad;United-States;Local-gov;Exec-managerial;<=50K
Male;50-59;White;Married-civ-spouse;Some-college;United-States;Private;Exec-managerial;>50K
Male;30-39;White;Never-married;HS-grad;United-States;Local-gov;Transport-moving;<=50K
Male;20-29;White;Never-married;Bachelors;United-States;Local-gov;Tech-support;<=50K
Female;50-59;White;Widowed;Assoc-acdm;United-States;Private;Adm-clerical;<=50K
Male;30-39;White;Never-married;HS-grad;United-States;Private;Other-service;<=50K
Male;30-39;White;Divorced;HS-grad;United-States;Private;Machine-op-inspct;<=50K
Male;20-29;White;Never-married;7th-8th;United-States;Private;Machine-op-inspct;<=50K
Female;40-49;White;Separated;HS-grad;Scotland;Private;Adm-clerical;<=50K
Male;50-59;White;Married-civ-spouse;HS-grad;United-States;Private;Sales;<=50K
Female;50-59;White;Never-married;Masters;United-States;Local-gov;Exec-managerial;>50K
Male;20-29;White;Never-married;HS-grad;United-States;Private;Handlers-cleaners;<=50K
Male;30-39;White;Married-civ-spouse;HS-grad;United-States;Private;Transport-moving;<=50K
Male;20-29;White;Never-married;Bachelors;United-States;State-gov;Craft-repair;<=50K
Male;20-29;White;Never-married;Bachelors;United-States;Private;Farming-fishing;<=50K
Female;40-49;White;Never-married;Bachelors;United-States;Private;Prof-specialty;>50K
Male;60-69;White;Married-civ-spouse;Prof-school;United-States;Self-emp-inc;Prof-specialty;>50K
Male;20-29;White;Married-civ-spouse;HS-grad;United-States;Private;Sales;<=50K
Male;70-79;White;Married-civ-spouse;Some-college;United-States;Private;Adm-clerical;<=50K
Male;30-39;White;Married-civ-spouse;HS-grad;United-States;Private;Craft-repair;>50K
Male;20-29;Other;Never-married;12th;United-States;Private;Other-service;<=50K
Male;50-59;White;Divorced;7th-8th;United-States;Private;Other-service;<=50K
Female;50-59;White;Married-civ-spouse;12th;United-States;Private;Other-service;<=50K
Female;10-19;White;Never-married;Assoc-acdm;United-States;Private;Other-service;<=50K
Male;40-49;White;Married-civ-spouse;HS-grad;United-States;Private;Transport-moving;>50K
Male;40-49;White;Married-civ-spouse;HS-grad;United-States;Private;Transport-moving;<=50K
Male;50-59;White;Married-civ-spouse;HS-grad;United-States;Private;Protective-serv;>50K
Male;30-39;White;Divorced;Masters;United-States;Private;Exec-managerial;<=50K
Male;20-29;White;Separated;HS-grad;United-States;Private;Machine-op-inspct;<=50K
Female;60-69;White;Widowed;Assoc-voc;United-States;Private;Exec-managerial;<=50K
Male;40-49;White;Married-civ-spouse;Some-college;United-States;Private;Adm-clerical;<=50K
Female;20-29;White;Never-married;HS-grad;United-States;Private;Craft-repair;<=50K
Female;30-39;White;Never-married;Masters;United-States;Local-gov;Adm-clerical;<=50K
Female;40-49;White;Never-married;Some-college;United-States;Self-emp-not-inc;Sales;<=50K
Male;20-29;White;Never-married;Some-college;United-States;Private;Tech-support;<=50K
Male;30-39;White;Married-civ-spouse;Bachelors;United-States;Private;Prof-specialty;>50K
Male;20-29;White;Never-married;Some-college;United-States;Private;Sales;<=50K
Female;20-29;White;Married-civ-spouse;HS-grad;United-States;Private;Sales;<=50K
Male;30-39;White;Married-civ-spouse;Some-college;United-States;Federal-gov;Adm-clerical;>50K
Male;20-29;White;Never-married;Some-college;United-States;Private;Craft-repair;<=50K
Male;20-29;White;Never-married;HS-grad;United-States;Private;Handlers-cleaners;<=50K
Male;20-29;White;Never-married;Some-college;United-States;Private;Adm-clerical;<=50K
Male;30-39;White;Married-civ-spouse;Bachelors;United-States;Private;Prof-specialty;<=50K
Female;10-19;White;Never-married;Some-college;United-States;Private;Priv-house-serv;<=50K
Male;10-19;Black;Never-married;11th;United-States;Private;Other-service;<=50K
Male;30-39;White;Married-civ-spouse;Bachelors;United-States;Private;Exec-managerial;>50K
Male;40-49;White;Divorced;Bachelors;United-States;Self-emp-inc;Farming-fishing;<=50K
Male;40-49;White;Married-civ-spouse;Masters;United-States;Private;Exec-managerial;>50K
Male;30-39;White;Married-civ-spouse;Bachelors;United-States;Private;Exec-managerial;>50K
Female;30-39;White;Divorced;Some-college;United-States;Private;Adm-clerical;<=50K
Male;70-79;White;Married-civ-spouse;1st-4th;United-States;Private;Transport-moving;<=50K
Female;30-39;White;Divorced;Some-college;United-States;Private;Exec-managerial;<=50K
Male;30-39;White;Married-civ-spouse;Masters;United-States;Private;Exec-managerial;>50K
Male;60-69;White;Married-civ-spouse;HS-grad;United-States;Private;Handlers-cleaners;<=50K
Female;20-29;White;Never-married;HS-grad;United-States;Private;Other-service;<=50K
Male;50-59;White;Married-civ-spouse;Assoc-voc;United-States;Private;Sales;<=50K
Male;30-39;White;Never-married;HS-grad;United-States;Private;Other-service;<=50K
Female;60-69;White;Divorced;HS-grad;Canada;Private;Adm-clerical;<=50K
Female;30-39;Black;Married-civ-spouse;HS-grad;United-States;Private;Craft-repair;<=50K
Female;40-49;White;Married-civ-spouse;Some-college;United-States;Private;Adm-clerical;<=50K
Female;10-19;White;Never-married;Some-college;United-States;Private;Other-service;<=50K
Male;40-49;White;Married-civ-spouse;Bachelors;United-States;Private;Sales;>50K
Male;20-29;White;Married-civ-spouse;Prof-school;United-States;Federal-gov;Prof-specialty;<=50K
Male;30-39;White;Married-civ-spouse;Bachelors;United-States;Self-emp-inc;Exec-managerial;>50K
Male;30-39;White;Married-civ-spouse;Some-college;United-States;Private;Transport-moving;>50K
Male;40-49;White;Married-civ-spouse;HS-grad;United-States;State-gov;Protective-serv;<=50K
Male;30-39;White;Never-married;Assoc-voc;United-States;Private;Tech-support;<=50K
Male;30-39;White;Married-civ-spouse;HS-grad;United-States;Self-emp-not-inc;Farming-fishing;<=50K
Male;50-59;White;Married-civ-spouse;HS-grad;United-States;Private;Prof-specialty;<=50K
Female;20-29;White;Never-married;Bachelors;United-States;Local-gov;Prof-specialty;<=50K
Female;30-39;White;Never-married;HS-grad;United-States;State-gov;Other-service;<=50K
Male;60-69;White;Married-civ-spouse;Doctorate;United-States;Private;Exec-managerial;>50K
Female;20-29;White;Never-married;10th;United-States;Self-emp-not-inc;Prof-specialty;<=50K
Male;40-49;White;Married-civ-spouse;Some-college;United-States;Private;Tech-support;<=50K
Male;40-49;White;Married-civ-spouse;Masters;Japan;Private;Exec-managerial;>50K
Male;60-69;White;Divorced;7th-8th;United-States;Private;Craft-repair;<=50K
Male;20-29;White;Never-married;Assoc-voc;United-States;Private;Exec-managerial;<=50K
Male;70-79;White;Widowed;Some-college;United-States;Self-emp-not-inc;Sales;<=50K
Female;20-29;White;Never-married;Bachelors;United-States;Private;Adm-clerical;<=50K
Male;20-29;White;Married-civ-spouse;12th;United-States;Private;Transport-moving;>50K
Male;30-39;White;Never-married;10th;Mexico;Private;Machine-op-inspct;<=50K
Male;20-29;White;Married-civ-spouse;Some-college;United-States;Self-emp-inc;Craft-repair;<=50K
Female;20-29;Black;Never-married;HS-grad;United-States;Federal-gov;Adm-clerical;<=50K
Female;40-49;White;Divorced;Some-college;United-States;Local-gov;Adm-clerical;<=50K
Male;20-29;White;Married-civ-spouse;Bachelors;United-States;Private;Other-service;<=50K
Male;40-49;White;Married-civ-spouse;Prof-school;United-States;Federal-gov;Prof-specialty;>50K
Male;40-49;White;Divorced;Bachelors;United-States;Private;Other-service;<=50K
Female;40-49;Black;Divorced;Masters;United-States;State-gov;Prof-specialty;>50K
Male;20-29;White;Never-married;HS-grad;United-States;Private;Transport-moving;>50K
Male;20-29;White;Never-married;Some-college;United-States;Private;Handlers-cleaners;<=50K
Female;30-39;White;Widowed;HS-grad;United-States;Private;Adm-clerical;<=50K
Male;30-39;White;Married-civ-spouse;Bachelors;United-States;Private;Sales;>50K
Male;40-49;White;Married-civ-spouse;Some-college;United-States;Private;Craft-repair;>50K
Female;10-19;White;Never-married;Some-college;Puerto-Rico;Private;Adm-clerical;<=50K
Male;30-39;White;Married-civ-spouse;Bachelors;United-States;Private;Sales;>50K
Male;20-29;White;Never-married;HS-grad;United-States;Private;Craft-repair;<=50K
Male;20-29;White;Never-married;Some-college;United-States;Private;Craft-repair;<=50K
Female;30-39;White;Divorced;HS-grad;United-States;Private;Sales;<=50K
Male;20-29;Black;Married-civ-spouse;Bachelors;United-States;Private;Exec-managerial;>50K
Male;50-59;White;Married-civ-spouse;Some-college;United-States;Private;Craft-repair;>50K
Male;40-49;Black;Married-civ-spouse;Some-college;United-States;Private;Machine-op-inspct;<=50K
Female;20-29;White;Never-married;Bachelors;United-States;Private;Adm-clerical;<=50K
Male;40-49;White;Married-civ-spouse;Bachelors;United-States;Private;Exec-managerial;>50K
Male;30-39;White;Married-civ-spouse;Bachelors;United-States;Private;Sales;>50K
Male;40-49;White;Married-civ-spouse;Bachelors;United-States;Self-emp-not-inc;Exec-managerial;>50K
Female;60-69;White;Married-civ-spouse;Bachelors;United-States;Local-gov;Adm-clerical;<=50K
Male;40-49;White;Married-civ-spouse;Bachelors;United-States;Private;Prof-specialty;>50K
Female;40-49;White;Divorced;Some-college;United-States;Private;Machine-op-inspct;<=50K
Male;60-69;White;Married-civ-spouse;HS-grad;United-States;Self-emp-not-inc;Sales;<=50K
Male;40-49;White;Never-married;5th-6th;Mexico;Private;Handlers-cleaners;<=50K
Female;50-59;Black;Divorced;HS-grad;Jamaica;Private;Other-service;<=50K
Female;20-29;White;Never-married;HS-grad;United-States;Private;Farming-fishing;<=50K
Male;20-29;Black;Never-married;HS-grad;United-States;Private;Craft-repair;<=50K
Female;40-49;White;Divorced;HS-grad;United-States;Private;Other-service;<=50K
Male;20-29;White;Married-civ-spouse;Bachelors;United-States;Private;Craft-repair;>50K
Male;30-39;White;Married-civ-spouse;HS-grad;United-States;Private;Sales;>50K
Female;50-59;White;Never-married;Doctorate;United-States;Local-gov;Prof-specialty;<=50K
Female;40-49;White;Never-married;Bachelors;United-States;State-gov;Exec-managerial;<=50K
Male;30-39;White;Married-civ-spouse;Assoc-voc;United-States;Private;Exec-managerial;>50K
Male;10-19;White;Never-married;HS-grad;United-States;Private;Sales;<=50K
Male;50-59;White;Married-spouse-absent;HS-grad;United-States;Self-emp-not-inc;Exec-managerial;<=50K
Male;30-39;White;Never-married;Masters;United-States;Self-emp-not-inc;Prof-specialty;<=50K
Male;40-49;White;Separated;5th-6th;Mexico;Private;Handlers-cleaners;<=50K
Male;30-39;Amer-Indian-Eskimo;Never-married;11th;United-States;Private;Transport-moving;<=50K
Male;40-49;White;Married-civ-spouse;HS-grad;United-States;Self-emp-not-inc;Craft-repair;<=50K
Male;40-49;White;Married-civ-spouse;HS-grad;United-States;Private;Transport-moving;>50K
Male;10-19;White;Never-married;11th;United-States;Private;Handlers-cleaners;<=50K
Female;50-59;Black;Widowed;7th-8th;United-States;Private;Machine-op-inspct;<=50K
Female;70-79;White;Widowed;HS-grad;United-States;Private;Other-service;<=50K
Male;40-49;White;Never-married;Some-college;United-States;Federal-gov;Adm-clerical;<=50K
Male;30-39;White;Never-married;Some-college;United-States;Private;Transport-moving;<=50K
Male;20-29;White;Married-civ-spouse;Some-college;United-States;Private;Machine-op-inspct;<=50K
Male;20-29;White;Never-married;Some-college;United-States;Private;Craft-repair;<=50K
Male;20-29;White;Never-married;HS-grad;United-States;Self-emp-not-inc;Craft-repair;<=50K
Female;20-29;White;Never-married;HS-grad;United-States;Private;Adm-clerical;<=50K
Male;50-59;White;Married-civ-spouse;Bachelors;United-States;Private;Exec-managerial;>50K
Female;20-29;White;Married-civ-spouse;10th;United-States;Private;Adm-clerical;<=50K
Male;40-49;White;Married-civ-spouse;Some-college;Mexico;Private;Adm-clerical;<=50K
Male;30-39;Black;Divorced;HS-grad;United-States;Private;Other-service;<=50K
Female;50-59;White;Divorced;9th;United-States;Private;Other-service;<=50K
Female;20-29;White;Never-married;Some-college;United-States;Private;Sales;<=50K
Female;20-29;White;Married-civ-spouse;HS-grad;United-States;Private;Sales;<=50K
Male;30-39;White;Married-civ-spouse;11th;United-States;Private;Transport-moving;<=50K
Female;40-49;White;Divorced;HS-grad;United-States;Private;Exec-managerial;<=50K
Female;60-69;Black;Widowed;1st-4th;United-States;Private;Priv-house-serv;<=50K
Female;60-69;White;Widowed;HS-grad;United-States;Private;Adm-clerical;<=50K
Female;20-29;Black;Never-married;HS-grad;United-States;Private;Other-service;<=50K
Male;10-19;White;Never-married;HS-grad;United-States;Private;Adm-clerical;<=50K
Female;50-59;Black;Separated;HS-grad;United-States;State-gov;Adm-clerical;<=50K
Male;20-29;White;Never-married;Some-college;United-States;Private;Transport-moving;<=50K
Male;60-69;White;Married-civ-spouse;HS-grad;United-States;Local-gov;Handlers-cleaners;<=50K
Female;10-19;White;Never-married;HS-grad;United-States;Private;Sales;<=50K
Male;50-59;White;Married-civ-spouse;HS-grad;United-States;Federal-gov;Adm-clerical;<=50K
Male;40-49;White;Divorced;9th;United-States;Private;Transport-moving;<=50K
Female;50-59;White;Married-civ-spouse;HS-grad;United-States;Private;Exec-managerial;<=50K
Male;50-59;White;Married-civ-spouse;Some-college;United-States;Private;Transport-moving;<=50K
Male;40-49;White;Married-civ-spouse;Some-college;United-States;Private;Craft-repair;<=50K
Male;20-29;White;Never-married;HS-grad;United-States;Private;Transport-moving;<=50K
Male;40-49;White;Married-civ-spouse;Prof-school;United-States;State-gov;Exec-managerial;>50K
Female;10-19;White;Never-married;HS-grad;United-States;Private;Adm-clerical;<=50K
Male;40-49;White;Married-civ-spouse;Prof-school;United-States;State-gov;Prof-specialty;>50K
Female;40-49;White;Never-married;Bachelors;United-States;Private;Prof-specialty;<=50K
Female;50-59;White;Separated;HS-grad;Puerto-Rico;Private;Adm-clerical;<=50K
Female;50-59;Amer-Indian-Eskimo;Separated;Some-college;United-States;Private;Exec-managerial;<=50K
Male;20-29;White;Never-married;HS-grad;United-States;Private;Craft-repair;<=50K
Male;50-59;White;Divorced;Some-college;United-States;Private;Other-service;<=50K
Male;20-29;White;Married-civ-spouse;Bachelors;United-States;Private;Sales;>50K
Female;60-69;Black;Married-civ-spouse;HS-grad;United-States;Private;Adm-clerical;<=50K
Female;50-59;White;Divorced;Some-college;United-States;State-gov;Adm-clerical;<=50K
Female;50-59;White;Divorced;HS-grad;United-States;Private;Other-service;<=50K
Male;70-79;White;Married-civ-spouse;HS-grad;United-States;Private;Handlers-cleaners;<=50K
Male;30-39;White;Never-married;HS-grad;United-States;Private;Adm-clerical;<=50K
Female;40-49;White;Married-civ-spouse;HS-grad;United-States;Private;Adm-clerical;>50K
Male;40-49;White;Married-civ-spouse;Some-college;United-States;Local-gov;Protective-serv;>50K
Female;40-49;Black;Never-married;HS-grad;United-States;Private;Prof-specialty;<=50K
Male;30-39;White;Married-civ-spouse;HS-grad;United-States;Private;Exec-managerial;<=50K
Female;20-29;White;Never-married;Some-college;United-States;Private;Handlers-cleaners;<=50K
Female;20-29;White;Divorced;HS-grad;United-States;Private;Adm-clerical;<=50K
