sex;age;race;marital-status;education;native-country;workclass;occupation;salary-class
Female;60-79;White;Widowed;Secondary education;North America;Self-emp-not-inc;Other;<=50K
Female;0-19;White;Never-married;Higher education;North America;Private;Other;<=50K
Male;60-79;White;Married-civ-spouse;Higher education;North America;Private;Nontechnical;<=50K
Male;20-39;White;Married-civ-spouse;Higher education;North America;Private;Technical;>50K
Female;20-39;White;Separated;Secondary education;North America;Private;Other;<=50K
Male;20-39;White;Divorced;Higher education;North America;Local-gov;Other;<=50K
Male;40-59;White;Married-civ-spouse;Secondary education;North America;State-gov;Other;>50K
Male;20-39;White;Never-married;Secondary education;North America;Private;Nontechnical;<=50K
Male;20-39;White;Married-civ-spouse;Higher education;North America;Private;Technical;<=50K
Female;60-79;Black;Married-civ-spouse;Secondary education;North America;Self-emp-not-inc;Other;<=50K
Female;40-59;White;Divorced;Secondary education;North America;Private;Other;<=50K
Male;0-19;White;Never-married;Higher education;North America;Private;Nontechnical;<=50K
Female;20-39;White;Never-married;Higher education;North America;Private;Technical;<=50K
Male;20-39;White;Never-married;Higher education;North America;Private;Other;<=50K
Female;20-39;White;Never-married;Higher education;North America;Local-gov;Technical;<=50K
Female;40-59;White;Divorced;Higher education;North America;Self-emp-inc;Nontechnical;<=50K
Male;20-39;White;Married-civ-spouse;Secondary education;North America;Private;Nontechnical;>50K
Female;20-39;White;Never-married;Higher education;North America;Local-gov;Technical;<=50K
Female;20-39;White;Never-married;Higher education;North America;Private;Technical;<=50K
Male;20-39;White;Never-married;Secondary education;North America;Private;Technical;<=50K
Male;40-59;White;Divorced;Higher education;North America;Private;Other;<=50K
Female;20-39;White;Married-civ-spouse;Secondary education;North America;Private;Nontechnical;>50K
Female;20-39;White;Widowed;Secondary education;North America;Private;Other;<=50K
Male;20-39;White;Married-civ-spouse;Higher education;North America;Self-emp-inc;Nontechnical;>50K
Male;20-39;White;Married-civ-spouse;Secondary education;North America;Private;Technical;<=50K
Female;20-39;Asian-Pac-Islander;Separated;Secondary education;Asia;Private;Other;<=50K
Male;40-59;White;Married-civ-spouse;Higher education;North America;Private;Nontechnical;<=50K
Male;20-39;White;Never-married;Higher education;North America;Private;Technical;<=50K
Male;40-59;White;Never-married;Secondary education;North America;Private;Technical;<=50K
Male;40-59;White;Married-civ-spouse;Higher education;North America;Local-gov;Technical;>50K
Female;0-19;White;Never-married;Higher education;North America;Private;Nontechnical;<=50K
Female;40-59;White;Married-civ-spouse;Higher education;North America;Private;Other;<=50K
Male;40-59;Asian-Pac-Islander;Married-civ-spouse;Higher education;Asia;Self-emp-not-inc;Nontechnical;<=50K
Male;40-59;White;Married-civ-spouse;Higher education;North America;Private;Other;<=50K
Female;20-39;White;Separated;Higher education;North America;State-gov;Other;<=50K
Male;40-59;White;Married-civ-spouse;Secondary education;North America;Local-gov;Technical;<=50K
Female;40-59;White;Divorced;Higher education;North America;Local-gov;Nontechnical;<=50K
Male;0-19;Black;Never-married;Secondary education;North America;Private;Other;<=50K
Female;20-39;White;Divorced;Higher education;North America;Local-gov;Technical;<=50K
Female;40-59;White;Divorced;Higher education;North America;Private;Other;<=50K
Male;20-39;Other;Divorced;Secondary education;North America;Private;Technical;<=50K
Male;40-59;White;Divorced;Higher education;North America;Private;Technical;<=50K
Female;40-59;White;Separated;Secondary education;North America;Private;Other;<=50K
Male;40-59;White;Married-civ-spouse;Higher education;North America;Private;Other;<=50K
Male;20-39;White;Married-civ-spouse;Higher education;North America;Private;Technical;>50K
Female;40-59;Black;Divorced;Secondary education;North America;Federal-gov;Other;<=50K
*;*;*;*;*;*;*;*;*
Female;20-39;White;Never-married;Secondary education;South America;Private;Nontechnical;<=50K
Male;40-59;White;Never-married;Higher education;North America;State-gov;Technical;<=50K
Male;20-39;Asian-Pac-Islander;Married-civ-spouse;Secondary education;South America;Private;Other;<=50K
Female;40-59;Other;Separated;Higher education;North America;Federal-gov;Technical;<=50K
Male;20-39;White;Never-married;Higher education;North America;Self-emp-not-inc;Other;<=50K
Female;40-59;White;Separated;Higher education;North America;Private;Nontechnical;<=50K
Female;40-59;White;Married-civ-spouse;Higher education;North America;Self-emp-not-inc;Other;>50K
Male;40-59;White;Divorced;Higher education;North America;Local-gov;Technical;<=50K
Female;40-59;White;Never-married;Higher education;North America;Private;Nontechnical;>50K
Male;20-39;White;Never-married;Higher education;North America;Private;Technical;<=50K
Male;20-39;White;Married-civ-spouse;Higher education;North America;Private;Other;<=50K
Male;20-39;White;Married-civ-spouse;Higher education;North America;Private;Nontechnical;<=50K
Female;20-39;Black;Never-married;Higher education;North America;Self-emp-not-inc;Nontechnical;<=50K
Male;40-59;White;Never-married;Secondary education;North America;Private;Other;<=50K
Male;60-79;White;Married-civ-spouse;Secondary education;North America;Private;Nontechnical;>50K
Female;60-79;Asian-Pac-Islander;Divorced;Secondary education;North America;State-gov;Other;<=50K
Male;20-39;White;Married-civ-spouse;Secondary education;North America;Private;Nontechnical;<=50K
Female;20-39;White;Never-married;Higher education;North America;Private;Other;<=50K
Female;40-59;White;Never-married;Higher education;North America;Local-gov;Other;<=50K
Female;20-39;Black;Never-married;Secondary education;North America;Private;Other;<=50K
Male;20-39;White;Married-civ-spouse;Secondary education;North America;Private;Other;<=50K
Male;0-19;White;Never-married;Secondary education;North America;Private;Technical;<=50K
Female;20-39;White;Married-civ-spouse;Secondary education;North America;Private;Technical;<=50K
Female;20-39;White;Divorced;Secondary education;North America;Private;Other;<=50K
Male;20-39;White;Never-married;Secondary education;North America;Private;Technical;<=50K
Female;40-59;White;Divorced;Higher education;North America;Private;Other;<=50K
Female;20-39;Black;Divorced;Higher education;North America;Private;Other;<=50K
Male;20-39;Black;Never-married;Higher education;North America;Self-emp-not-inc;Other;<=50K
Female;0-19;White;Never-married;Higher education;North America;Private;Other;<=50K
Female;0-19;White;Never-married;Secondary education;North America;Private;Nontechnical;<=50K
Male;40-59;White;Married-civ-spouse;Higher education;North America;Self-emp-not-inc;Other;<=50K
Female;60-79;White;Widowed;Secondary education;North America;Private;Other;<=50K
Female;40-59;Black;Divorced;Higher education;North America;Local-gov;Technical;>50K
Male;40-59;White;Married-civ-spouse;Higher education;North America;State-gov;Technical;>50K
Female;40-59;Black;Divorced;Secondary education;North America;Private;Other;<=50K
Female;20-39;Black;Never-married;Higher education;North America;Private;Other;<=50K
Female;40-59;White;Separated;Secondary education;North America;Private;Nontechnical;<=50K
Female;20-39;Black;Separated;Secondary education;North America;Private;Technical;<=50K
Male;40-59;White;Married-civ-spouse;Higher education;North America;Local-gov;Nontechnical;<=50K
Female;40-59;Black;Divorced;Primary education;North America;Local-gov;Other;<=50K
Male;20-39;White;Divorced;Secondary education;North America;Federal-gov;Other;<=50K
Female;60-79;White;Divorced;Secondary education;North America;State-gov;Other;<=50K
Male;40-59;White;Divorced;Higher education;North America;Private;Other;<=50K
Female;40-59;Black;Never-married;Higher education;North America;Local-gov;Technical;>50K
Male;20-39;White;Never-married;Higher education;North America;Self-emp-inc;Nontechnical;<=50K
Male;40-59;White;Married-civ-spouse;Higher education;North America;Private;Nontechnical;<=50K
Male;40-59;White;Married-civ-spouse;Secondary education;North America;Private;Other;<=50K
Male;20-39;White;Never-married;Secondary education;North America;Private;Other;<=50K
Male;20-39;White;Never-married;Secondary education;North America;Local-gov;Other;<=50K
Male;20-39;White;Never-married;Higher education;North America;Private;Technical;>50K
Male;40-59;White;Divorced;Higher education;North America;Self-emp-not-inc;Technical;<=50K
Female;20-39;Black;Never-married;Secondary education;North America;Private;Other;<=50K
Female;20-39;White;Married-civ-spouse;Secondary education;North America;Private;Nontechnical;<=50K
Female;20-39;White;Never-married;Higher education;North America;Private;Technical;<=50K
Male;20-39;White;Married-civ-spouse;Higher education;North America;Private;Technical;>50K
Female;0-19;White;Never-married;Higher education;North America;Private;Other;<=50K
Male;40-59;White;Never-married;Secondary education;North America;Private;Other;<=50K
Male;40-59;White;Married-civ-spouse;Higher education;North America;Private;Nontechnical;>50K
Male;20-39;White;Never-married;Higher education;North America;Private;Other;<=50K
Male;40-59;White;Married-civ-spouse;Secondary education;North America;Private;Technical;<=50K
Male;40-59;White;Divorced;Higher education;North America;Private;Technical;<=50K
Female;20-39;White;Divorced;Higher education;North America;Private;Other;<=50K
Male;20-39;White;Married-civ-spouse;Secondary education;North America;Private;Nontechnical;<=50K
Male;40-59;White;Divorced;Higher education;North America;Private;Technical;>50K
Female;20-39;White;Never-married;Higher education;North America;Private;Other;<=50K
Female;20-39;Black;Never-married;Higher education;North America;State-gov;Other;<=50K
Female;40-59;Black;Divorced;Higher education;North America;Private;Other;<=50K
Female;20-39;White;Married-spouse-absent;Higher education;North America;Local-gov;Technical;<=50K
Female;40-59;White;Married-civ-spouse;Primary education;North America;Private;Other;<=50K
Female;20-39;White;Never-married;Secondary education;North America;Private;Other;<=50K
Male;40-59;White;Married-civ-spouse;Higher education;North America;Private;Nontechnical;>50K
Male;20-39;White;Never-married;Secondary education;North America;Local-gov;Other;<=50K
Male;20-39;White;Married-civ-spouse;Secondary education;North America;Private;Nontechnical;<=50K
Male;40-59;White;Married-civ-spouse;Higher education;North America;Private;Nontechnical;>50K
Male;60-79;White;Never-married;Higher education;North America;Private;Other;<=50K
Female;40-59;Amer-Indian-Eskimo;Widowed;Secondary education;North America;Private;Technical;<=50K
Female;20-39;Black;Never-married;Secondary education;North America;Private;Nontechnical;<=50K
Male;20-39;White;Married-civ-spouse;Higher education;North America;Private;Technical;<=50K
Male;20-39;White;Divorced;Secondary education;North America;Private;Technical;<=50K
Male;40-59;White;Married-civ-spouse;Secondary education;North America;Private;Technical;<=50K
Male;40-59;White;Married-civ-spouse;Higher education;North America;Private;Nontechnical;>50K
Male;20-39;White;Married-civ-spouse;Higher education;North America;Private;Technical;<=50K
Male;40-59;White;Never-married;Higher education;North America;Private;Nontechnical;<=50K
Male;60-79;White;Married-civ-spouse;Secondary education;North America;Private;Technical;<=50K
Male;60-79;White;Married-civ-spouse;Higher education;North America;Self-emp-not-inc;Nontechnical;<=50K
Female;0-19;White;Never-married;Higher education;North America;Private;Nontechnical;<=50K
Male;40-59;White;Married-spouse-absent;Primary education;North America;Private;Other;<=50K
Female;60-79;White;Widowed;Secondary education;North America;Self-emp-not-inc;Other;<=50K
Male;20-39;White;Married-civ-spouse;Higher education;North America;Private;Technical;<=50K
Male;40-59;Black;Married-civ-spouse;Higher education;North America;Private;Nontechnical;>50K
Male;20-39;White;Married-civ-spouse;Secondary education;North America;Private;Nontechnical;>50K
Female;20-39;White;Married-civ-spouse;Higher education;North America;Private;Nontechnical;<=50K
Male;40-59;White;Married-civ-spouse;Higher education;North America;Private;Nontechnical;>50K
Male;20-39;White;Never-married;Higher education;North America;Private;Other;<=50K
Male;40-59;White;Divorced;Higher education;North America;Local-gov;Other;<=50K
Male;0-19;White;Never-married;Secondary education;North America;Private;Other;<=50K
Male;40-59;White;Divorced;Higher education;North America;Local-gov;Technical;<=50K
Male;0-19;White;Never-married;Higher education;North America;Private;Nontechnical;<=50K
Male;40-59;Other;Married-civ-spouse;Primary education;North America;Private;Other;<=50K
Male;20-39;Black;Never-married;Secondary education;North America;Private;Other;<=50K
Male;20-39;White;Married-civ-spouse;Higher education;North America;Local-gov;Other;>50K
Male;20-39;White;Married-civ-spouse;Higher education;North America;Private;Technical;<=50K
Male;20-39;White;Never-married;Higher education;North America;Private;Nontechnical;<=50K
Male;20-39;White;Married-civ-spouse;Higher education;North America;Private;Technical;>50K
Male;40-59;White;Never-married;Secondary education;North America;Private;Technical;<=50K
*;*;*;*;*;*;*;*;*
Female;20-39;White;Married-spouse-absent;Secondary education;North America;Private;Technical;<=50K
Female;20-39;White;Never-married;Higher education;North America;Private;Technical;<=50K
Male;20-39;White;Married-civ-spouse;Secondary education;North America;Private;Technical;<=50K
Male;20-39;White;Married-civ-spouse;Secondary education;North America;Private;Other;<=50K
Female;0-19;White;Never-married;Secondary education;North America;Private;Other;<=50K
Male;20-39;White;Never-married;Higher education;North America;Private;Other;<=50K
Female;20-39;White;Never-married;Higher education;North America;State-gov;Other;>50K
Male;40-59;White;Married-civ-spouse;Higher education;North America;Self-emp-not-inc;Technical;>50K
Female;60-79;White;Married-civ-spouse;Secondary education;North America;Local-gov;Other;<=50K
Female;20-39;White;Never-married;Higher education;North America;Local-gov;Other;<=50K
Male;60-79;White;Married-civ-spouse;Higher education;North America;Self-emp-not-inc;Technical;>50K
Male;20-39;Asian-Pac-Islander;Never-married;Secondary education;North America;Private;Other;<=50K
*;*;*;*;*;*;*;*;*
Male;20-39;White;Married-civ-spouse;Secondary education;North America;Private;Technical;<=50K
Male;20-39;White;Never-married;Higher education;North America;Private;Technical;<=50K
Male;20-39;White;Divorced;Secondary education;North America;Private;Technical;<=50K
Male;20-39;White;Never-married;Secondary education;North America;Private;Technical;<=50K
Male;40-59;White;Married-civ-spouse;Higher education;North America;State-gov;Other;>50K
Female;40-59;White;Married-civ-spouse;Higher education;North America;Local-gov;Other;<=50K
Male;0-19;White;Never-married;Higher education;North America;Private;Nontechnical;<=50K
Male;40-59;White;Married-civ-spouse;Higher education;North America;Private;Nontechnical;>50K
Male;20-39;White;Married-civ-spouse;Secondary education;North America;Private;Other;<=50K
*;*;*;*;*;*;*;*;*
Male;40-59;White;Married-civ-spouse;Secondary education;North America;Self-emp-not-inc;Other;<=50K
Female;20-39;White;Married-civ-spouse;Higher education;North America;Private;Nontechnical;>50K
Female;0-19;White;Separated;Higher education;North America;Private;Nontechnical;<=50K
Female;20-39;White;Married-civ-spouse;Higher education;North America;Private;Technical;<=50K
Female;20-39;White;Never-married;Higher education;North America;Private;Technical;<=50K
Male;20-39;Amer-Indian-Eskimo;Never-married;Secondary education;North America;Private;Nontechnical;<=50K
Male;40-59;White;Married-civ-spouse;Higher education;North America;Self-emp-not-inc;Nontechnical;<=50K
Female;40-59;Black;Separated;Secondary education;North America;Private;Technical;<=50K
Male;20-39;Amer-Indian-Eskimo;Never-married;Higher education;North America;Private;Technical;<=50K
Female;0-19;White;Divorced;Secondary education;North America;Private;Other;<=50K
Female;20-39;White;Never-married;Higher education;North America;Private;Technical;<=50K
Male;40-59;Black;Married-civ-spouse;Higher education;North America;Private;Nontechnical;<=50K
Male;20-39;White;Married-civ-spouse;Higher education;North America;Private;Technical;<=50K
Female;20-39;Black;Never-married;Higher education;North America;State-gov;Other;<=50K
Female;40-59;White;Never-married;Secondary education;North America;Private;Nontechnical;<=50K
Male;40-59;White;Married-civ-spouse;Higher education;North America;Private;Technical;<=50K
Female;20-39;White;Never-married;Higher education;North America;Local-gov;Technical;<=50K
Male;40-59;White;Separated;Secondary education;North America;Local-gov;Other;<=50K
Male;20-39;White;Divorced;Secondary education;North America;Private;Technical;<=50K
Male;20-39;White;Never-married;Higher education;North America;Private;Nontechnical;<=50K
Female;40-59;Asian-Pac-Islander;Never-married;Higher education;Asia;Private;Other;<=50K
Male;20-39;White;Married-civ-spouse;Higher education;North America;Private;Technical;>50K
Female;20-39;White;Divorced;Secondary education;North America;Private;Other;<=50K
Female;20-39;White;Married-civ-spouse;Higher education;North America;Private;Nontechnical;>50K
Male;60-79;White;Married-civ-spouse;Higher education;North America;Private;Technical;<=50K
Male;40-59;White;Divorced;Secondary education;North America;Self-emp-not-inc;Other;<=50K
Male;40-59;White;Married-civ-spouse;Higher education;North America;Self-emp-not-inc;Technical;>50K
Male;20-39;White;Married-civ-spouse;Secondary education;North America;Self-emp-not-inc;Other;<=50K
Female;40-59;White;Divorced;Higher education;North America;Local-gov;Technical;<=50K
Female;40-59;White;Divorced;Higher education;North America;State-gov;Technical;<=50K
Male;40-59;White;Never-married;Higher education;North America;Private;Nontechnical;<=50K
Male;40-59;White;Married-civ-spouse;Higher education;North America;Private;Technical;>50K
Male;20-39;White;Never-married;Secondary education;North America;Private;Other;<=50K
Male;40-59;White;Never-married;Secondary education;North America;State-gov;Other;<=50K
Male;0-19;White;Never-married;Secondary education;North America;Private;Other;<=50K
Male;20-39;White;Never-married;Secondary education;North America;Private;Nontechnical;<=50K
Male;40-59;White;Divorced;Secondary education;North America;Private;Technical;<=50K
Female;20-39;Black;Never-married;Secondary education;North America;Private;Nontechnical;<=50K
Male;40-59;White;Married-civ-spouse;Higher education;North America;Self-emp-inc;Nontechnical;>50K
Female;60-79;White;Married-civ-spouse;Higher education;North America;Private;Other;>50K
Male;40-59;White;Married-civ-spouse;Higher education;North America;Private;Nontechnical;<=50K
Female;60-79;White;Widowed;Secondary education;North America;Private;Other;<=50K
Male;20-39;White;Never-married;Higher education;North America;Private;Nontechnical;>50K
*;*;*;*;*;*;*;*;*
Male;60-79;White;Married-civ-spouse;Higher education;North America;Private;Nontechnical;>50K
Female;20-39;White;Never-married;Higher education;North America;Private;Technical;<=50K
Female;20-39;White;Never-married;Higher education;North America;Private;Other;<=50K
Male;0-19;White;Never-married;Secondary education;North America;Private;Other;<=50K
Male;20-39;Black;Married-civ-spouse;Secondary education;North America;Private;Nontechnical;>50K
Male;60-79;White;Married-civ-spouse;Secondary education;North America;Private;Other;<=50K
*;*;*;*;*;*;*;*;*
Male;20-39;White;Married-civ-spouse;Secondary education;North America;Private;Technical;<=50K
Female;0-19;White;Never-married;Higher education;North America;Private;Other;<=50K
Male;40-59;White;Married-civ-spouse;Secondary education;North America;State-gov;Other;<=50K
Female;20-39;White;Never-married;Higher education;North America;Private;Nontechnical;<=50K
Male;20-39;Black;Never-married;Secondary education;North America;Private;Nontechnical;<=50K
Male;40-59;White;Never-married;Higher education;North America;Local-gov;Technical;<=50K
Male;20-39;White;Never-married;Higher education;North America;Private;Technical;<=50K
Male;40-59;White;Married-civ-spouse;Higher education;North America;Private;Technical;>50K
Female;20-39;White;Never-married;Higher education;North America;Private;Nontechnical;>50K
Female;40-59;White;Divorced;Higher education;North America;Local-gov;Other;>50K
Male;40-59;White;Married-civ-spouse;Primary education;North America;Self-emp-not-inc;Other;<=50K
Male;20-39;White;Married-civ-spouse;Secondary education;North America;Private;Technical;<=50K
Female;20-39;White;Divorced;Secondary education;North America;Private;Other;<=50K
Male;20-39;White;Never-married;Primary education;North America;Private;Other;<=50K
Female;40-59;White;Divorced;Higher education;Europe;Private;Nontechnical;<=50K
Male;40-59;White;Married-civ-spouse;Secondary education;North America;Private;Other;<=50K
Male;20-39;White;Married-civ-spouse;Secondary education;North America;Private;Other;>50K
Male;20-39;White;Married-civ-spouse;Secondary education;North America;Local-gov;Other;>50K
Male;20-39;White;Never-married;Higher education;North America;Private;Nontechnical;<=50K
Female;40-59;White;Divorced;Secondary education;North America;Private;Technical;<=50K
Male;40-59;White;Married-civ-spouse;Higher education;North America;Self-emp-not-inc;Technical;>50K
Male;20-39;White;Never-married;Higher education;North America;Private;Nontechnical;<=50K
Male;20-39;White;Married-civ-spouse;Higher education;North America;Private;Nontechnical;>50K
Male;20-39;White;Never-married;Higher education;Europe;Private;Nontechnical;<=50K
Female;20-39;White;Divorced;Higher education;North America;Private;Technical;<=50K
Male;40-59;White;Married-civ-spouse;Higher education;North America;Private;Technical;>50K
Female;60-79;White;Never-married;Secondary education;North America;Private;Technical;<=50K
Male;20-39;White;Married-civ-spouse;Higher education;North America;Private;Technical;<=50K
Female;20-39;White;Never-married;Higher education;North America;Private;Other;<=50K
Male;20-39;White;Never-married;Higher education;North America;Private;Nontechnical;<=50K
Male;20-39;White;Separated;Secondary education;North America;Private;Other;>50K
Female;20-39;White;Never-married;Higher education;North America;Private;Nontechnical;<=50K
Female;20-39;White;Divorced;Higher education;North America;Private;Other;<=50K
Male;60-79;White;Married-civ-spouse;Higher education;North America;Private;Nontechnical;>50K
Female;40-59;Black;Separated;Higher education;North America;Private;Other;<=50K
Male;40-59;Asian-Pac-Islander;Married-civ-spouse;Higher education;North America;Federal-gov;Technical;>50K
Male;40-59;White;Married-civ-spouse;Higher education;North America;Private;Technical;<=50K
Male;20-39;White;Married-civ-spouse;Higher education;North America;Local-gov;Other;<=50K
Male;20-39;White;Never-married;Secondary education;North America;Private;Technical;<=50K
Female;20-39;Black;Separated;Higher education;North America;Private;Other;<=50K
Male;20-39;White;Married-civ-spouse;Higher education;North America;Private;Other;<=50K
Male;20-39;White;Married-civ-spouse;Secondary education;North America;Self-emp-not-inc;Technical;<=50K
Male;20-39;White;Never-married;Secondary education;North America;Private;Technical;<=50K
Female;40-59;Black;Married-civ-spouse;Higher education;North America;Private;Other;<=50K
Male;40-59;White;Married-civ-spouse;Secondary education;North America;Private;Other;<=50K
Male;20-39;White;Never-married;Higher education;North America;Private;Nontechnical;<=50K
Male;40-59;White;Married-civ-spouse;Higher education;Asia;State-gov;Other;<=50K
Male;20-39;White;Married-civ-spouse;Higher education;North America;Private;Technical;>50K
Male;20-39;White;Married-civ-spouse;Secondary education;North America;Local-gov;Technical;<=50K
Male;20-39;White;Married-civ-spouse;Secondary education;North America;Private;Nontechnical;<=50K
Male;40-59;White;Married-civ-spouse;Higher education;North America;Self-emp-inc;Technical;<=50K
Male;40-59;White;Married-civ-spouse;Higher education;North America;Private;Nontechnical;>50K
Male;40-59;Black;Separated;Higher education;North America;Private;Technical;<=50K
Male;20-39;White;Married-civ-spouse;Higher education;North America;Private;Nontechnical;>50K
Female;20-39;Black;Divorced;Higher education;North America;Private;Technical;<=50K
Female;0-19;White;Never-married;Secondary education;North America;Private;Other;<=50K
Female;0-19;White;Never-married;Secondary education;North America;Private;Nontechnical;<=50K
Female;20-39;White;Married-civ-spouse;Higher education;North America;Self-emp-inc;Nontechnical;<=50K
Female;60-79;White;Widowed;Secondary education;Europe;Private;Other;<=50K
Male;40-59;White;Never-married;Higher education;North America;Private;Technical;<=50K
Male;20-39;Black;Married-civ-spouse;Secondary education;North America;Local-gov;Other;<=50K
Male;40-59;White;Married-civ-spouse;Secondary education;North America;Private;Other;<=50K
Female;20-39;White;Never-married;Secondary education;North America;Private;Other;<=50K
Male;20-39;Asian-Pac-Islander;Married-civ-spouse;Higher education;Asia;Private;Technical;<=50K
Female;40-59;White;Married-civ-spouse;Higher education;North America;Local-gov;Technical;>50K
Male;20-39;White;Never-married;Higher education;North America;Private;Technical;<=50K
Male;40-59;White;Married-civ-spouse;Higher education;North America;Private;Nontechnical;>50K
Male;0-19;White;Never-married;Secondary education;North America;Private;Other;<=50K
Female;60-79;White;Divorced;Higher education;North America;Private;Technical;<=50K
Male;20-39;White;Married-civ-spouse;Higher education;North America;Self-emp-not-inc;Technical;>50K
Male;40-59;White;Married-civ-spouse;Secondary education;North America;Federal-gov;Other;<=50K
Male;20-39;White;Never-married;Higher education;North America;Private;Technical;>50K
Male;20-39;White;Married-civ-spouse;Higher education;North America;Local-gov;Technical;>50K
Male;0-19;White;Never-married;Secondary education;North America;Self-emp-inc;Other;<=50K
Female;20-39;White;Married-civ-spouse;Higher education;North America;Private;Nontechnical;>50K
Male;20-39;White;Divorced;Higher education;North America;Local-gov;Technical;<=50K
Female;60-79;White;Divorced;Higher education;North America;Private;Nontechnical;>50K
Female;20-39;Amer-Indian-Eskimo;Never-married;Higher education;North America;Local-gov;Other;<=50K
Male;20-39;White;Married-civ-spouse;Higher education;Asia;Private;Other;>50K
Female;40-59;White;Married-civ-spouse;Higher education;North America;Local-gov;Technical;>50K
*;*;*;*;*;*;*;*;*
Male;40-59;White;Divorced;Higher education;North America;Self-emp-inc;Other;<=50K
Male;0-19;White;Never-married;Secondary education;North America;Private;Other;<=50K
Male;60-79;White;Never-married;Higher education;North America;Private;Technical;<=50K
Male;40-59;White;Married-civ-spouse;Secondary education;North America;Private;Technical;<=50K
Male;40-59;White;Married-civ-spouse;Higher education;North America;Self-emp-not-inc;Other;<=50K
Female;20-39;White;Never-married;Secondary education;North America;Private;Technical;<=50K
Female;20-39;Black;Never-married;Higher education;North America;Private;Other;<=50K
Male;40-59;Asian-Pac-Islander;Married-civ-spouse;Higher education;Asia;State-gov;Technical;<=50K
Female;20-39;White;Married-civ-spouse;Secondary education;North America;Private;Nontechnical;>50K
Female;20-39;Black;Never-married;Higher education;North America;Private;Other;<=50K
Female;40-59;White;Divorced;Primary education;North America;Private;Other;<=50K
Female;20-39;White;Never-married;Secondary education;North America;Private;Other;<=50K
Male;20-39;White;Never-married;Secondary education;North America;Private;Technical;<=50K
Male;40-59;White;Married-civ-spouse;Higher education;North America;Self-emp-inc;Nontechnical;>50K
Male;20-39;Other;Married-civ-spouse;Secondary education;North America;Private;Technical;<=50K
Male;20-39;White;Never-married;Secondary education;North America;Private;Technical;<=50K
Female;20-39;White;Separated;Higher education;North America;Private;Nontechnical;<=50K
Male;40-59;Black;Never-married;Higher education;North America;Self-emp-not-inc;Other;<=50K
Male;20-39;Amer-Indian-Eskimo;Married-civ-spouse;Higher education;North America;Self-emp-not-inc;Technical;>50K
Female;40-59;Asian-Pac-Islander;Widowed;Secondary education;Asia;Private;Other;<=50K
Male;20-39;White;Never-married;Secondary education;North America;Private;Nontechnical;<=50K
Female;0-19;White;Never-married;Secondary education;North America;Private;Other;<=50K
Male;40-59;White;Married-civ-spouse;Secondary education;North America;Private;Technical;>50K
Female;20-39;White;Never-married;Primary education;North America;Private;Other;<=50K
Male;60-79;White;Married-spouse-absent;Secondary education;North America;Private;Technical;<=50K
Female;20-39;White;Married-civ-spouse;Higher education;North America;Private;Nontechnical;>50K
Female;20-39;Black;Never-married;Secondary education;North America;Local-gov;Other;<=50K
Male;60-79;White;Married-civ-spouse;Higher education;Europe;Self-emp-not-inc;Technical;>50K
Male;20-39;White;Never-married;Secondary education;North America;Private;Technical;<=50K
Male;40-59;Asian-Pac-Islander;Married-civ-spouse;Higher education;Asia;Self-emp-not-inc;Nontechnical;<=50K
Male;40-59;White;Divorced;Higher education;North America;Self-emp-not-inc;Technical;<=50K
Female;40-59;White;Widowed;Higher education;North America;State-gov;Technical;<=50K
Male;40-59;White;Married-civ-spouse;Secondary education;North America;Federal-gov;Other;<=50K
Male;20-39;White;Never-married;Higher education;North America;Private;Technical;<=50K
Male;40-59;Asian-Pac-Islander;Married-civ-spouse;Higher education;North America;Private;Nontechnical;>50K
Male;20-39;White;Married-civ-spouse;Higher education;North America;Private;Nontechnical;>50K
Male;20-39;White;Married-civ-spouse;Higher education;North America;Private;Nontechnical;>50K
Male;20-39;Other;Separated;Higher education;North America;Private;Technical;<=50K
Female;20-39;White;Never-married;Higher education;North America;Private;Nontechnical;<=50K
Male;60-79;White;Divorced;Higher education;North America;Federal-gov;Technical;>50K
Male;40-59;White;Married-civ-spouse;Higher education;North America;Local-gov;Nontechnical;>50K
*;*;*;*;*;*;*;*;*
Male;20-39;Black;Never-married;Higher education;North America;Local-gov;Other;<=50K
Male;20-39;White;Divorced;Higher education;North America;Private;Other;<=50K
Female;40-59;White;Divorced;Higher education;North America;Private;Other;>50K
Male;20-39;White;Married-civ-spouse;Higher education;North America;Local-gov;Other;<=50K
Female;40-59;White;Divorced;Secondary education;North America;Private;Technical;<=50K
Male;20-39;Black;Married-civ-spouse;Secondary education;North America;Federal-gov;Other;<=50K
Female;40-59;White;Divorced;Higher education;North America;Private;Other;<=50K
Female;40-59;White;Divorced;Higher education;North America;Private;Technical;<=50K
Male;40-59;Black;Married-spouse-absent;Secondary education;North America;Local-gov;Other;<=50K
Male;40-59;White;Divorced;Higher education;North America;Self-emp-inc;Nontechnical;>50K
Male;20-39;White;Married-civ-spouse;Secondary education;North America;Private;Other;<=50K
Male;20-39;White;Divorced;Secondary education;North America;Private;Technical;<=50K
Female;20-39;White;Never-married;Secondary education;North America;Private;Nontechnical;<=50K
Male;20-39;White;Married-civ-spouse;Higher education;North America;Private;Nontechnical;<=50K
Male;40-59;White;Married-civ-spouse;Higher education;North America;Private;Technical;>50K
Male;20-39;White;Married-civ-spouse;Higher education;North America;Private;Technical;<=50K
